rows,dtype,format,vector,threads,trial,kernel_ms
32768,2,0,8,256,0,0.109722
32768,2,0,4,512,0,0.109389
32768,2,0,8,512,0,0.109747
32768,2,0,1,256,1,0.138522
32768,2,0,4,512,1,0.109289
32768,2,0,8,512,1,0.109594
32768,2,0,4,256,1,0.109517
32768,2,0,8,256,1,0.109798
32768,2,0,4,128,1,0.109389
32768,2,0,8,128,1,0.109798
32768,2,0,1,256,2,0.138547
32768,2,0,4,128,2,0.109389
32768,2,0,8,128,2,0.10985
32768,2,0,4,256,2,0.109466
32768,2,0,8,256,2,0.10967
32768,2,0,4,512,2,0.109338
32768,2,0,8,512,2,0.10944
32768,2,1,1,256,0,0.105293
32768,2,1,4,128,0,0.0935424
32768,2,1,8,128,0,0.0936704
32768,2,1,4,256,0,0.0934912
32768,2,1,8,256,0,0.0937216
32768,2,1,4,512,0,0.0933376
32768,2,1,8,512,0,0.0937216
32768,2,1,1,256,1,0.10519
32768,2,1,4,512,1,0.0932608
32768,2,1,8,512,1,0.0937472
32768,2,1,4,256,1,0.0934912
32768,2,1,8,256,1,0.0937984
32768,2,1,4,128,1,0.0934912
32768,2,1,8,128,1,0.0937472
32768,2,1,1,256,2,0.105267
32768,2,1,4,128,2,0.0934656
32768,2,1,8,128,2,0.0938496
32768,2,1,4,256,2,0.0934144
32768,2,1,8,256,2,0.0939008
32768,2,1,4,512,2,0.09344
32768,2,1,8,512,2,0.0936448
