rows,dtype,format,vector,threads,trial,kernel_ms
1024,2,1,8,256,1,0.00991681
1024,2,1,4,128,1,0.0102836
1024,2,1,8,128,1,0.00963854
1024,2,1,1,256,2,0.0136576
1024,2,1,4,128,2,0.0102566
1024,2,1,8,128,2,0.00967829
1024,2,1,4,256,2,0.0105455
1024,2,1,8,256,2,0.00997827
1024,2,1,4,512,2,0.0105333
1024,2,1,8,512,2,0.00996579
32768,0,0,1,256,0,0.44294
32768,0,0,4,128,0,0.290923
32768,0,0,8,128,0,0.337384
32768,0,0,4,256,0,0.292916
32768,0,0,8,256,0,0.339577
32768,0,0,4,512,0,0.292708
32768,0,0,8,512,0,0.343784
32768,0,0,1,256,1,0.442873
32768,0,0,4,512,1,0.29319
32768,0,0,8,512,1,0.343743
32768,0,0,4,256,1,0.292942
32768,0,0,8,256,1,0.339333
32768,0,0,4,128,1,0.29105
32768,0,0,8,128,1,0.337732
32768,0,0,1,256,2,0.442877
32768,0,0,4,128,2,0.290881
32768,0,0,8,128,2,0.337767
32768,0,0,4,256,2,0.292894
32768,0,0,8,256,2,0.339914
32768,0,0,4,512,2,0.292891
32768,0,0,8,512,2,0.34426
32768,0,1,1,256,0,0.290465
32768,0,1,4,128,0,0.279429
32768,0,1,8,128,0,0.294246
32768,0,1,4,256,0,0.281389
32768,0,1,8,256,0,0.291502
32768,0,1,4,512,0,0.28072
32768,0,1,8,512,0,0.286314
32768,0,1,1,256,1,0.290357
32768,0,1,4,512,1,0.280897
32768,0,1,8,512,1,0.286325
32768,0,1,4,256,1,0.281549
32768,0,1,8,256,1,0.292262
32768,0,1,4,128,1,0.279563
32768,0,1,8,128,1,0.294303
32768,0,1,1,256,2,0.290355
32768,0,1,4,128,2,0.279479
32768,0,1,8,128,2,0.293939
32768,0,1,4,256,2,0.281621
32768,0,1,8,256,2,0.292403
32768,0,1,4,512,2,0.280785
32768,0,1,8,512,2,0.286251
32768,1,0,1,256,0,0.442604
32768,1,0,4,128,0,0.221991
32768,1,0,8,128,0,0.18427
32768,1,0,4,256,0,0.17707
32768,1,0,8,256,0,0.18525
32768,1,0,4,512,0,0.177234
